,datetime,rtt
0,2019-01-01 12:50:17,29.415
1,2019-01-01 12:50:17,36.460
2,2019-01-01 12:50:18,37.276
3,2019-01-01 12:50:18,32.135
4,2019-01-01 12:50:19,32.809
5,2019-01-01 12:52:06,27.685
6,2019-01-01 12:52:37,27.180
7,2019-01-01 12:52:37,28.842
8,2019-01-01 12:52:39,28.061
9,2019-01-01 12:52:40,27.327
10,2019-01-01 12:53:35,27.978
11,2019-01-01 12:53:35,26.993
12,2019-01-01 12:54:18,28.035
13,2019-01-01 12:54:20,27.069
14,2019-01-01 12:54:22,28.531
15,2019-01-01 12:54:31,31.618
16,2019-01-01 12:54:52,29.042
17,2019-01-01 12:54:53,30.095
18,2019-01-01 12:55:44,28.331
19,2019-01-01 12:55:47,34.376
20,2019-01-01 12:55:48,30.193
21,2019-01-01 12:55:49,31.998
22,2019-01-01 12:56:32,31.824
23,2019-01-01 12:58:38,31.484
24,2019-01-01 12:58:39,30.086
25,2019-01-01 12:58:39,32.609
26,2019-01-01 12:58:41,30.582
27,2019-01-01 12:58:41,31.710
28,2019-01-01 12:58:41,29.770
29,2019-01-01 12:58:42,30.447
30,2019-01-01 13:00:06,30.722
31,2019-01-01 13:00:06,33.120
32,2019-01-01 13:00:10,26.899
33,2019-01-01 13:00:45,28.598
34,2019-01-01 13:00:45,32.717
35,2019-01-01 13:01:14,35.811
36,2019-01-01 13:01:14,29.180
37,2019-01-01 13:01:19,33.934
38,2019-01-01 13:01:19,30.116
39,2019-01-01 13:01:21,34.995
40,2019-01-01 13:01:22,39.102
41,2019-01-01 13:02:19,26.051
42,2019-01-01 13:02:20,27.647
43,2019-01-01 13:02:20,29.981
44,2019-01-01 13:02:20,26.302
45,2019-01-01 13:02:54,30.184
46,2019-01-01 13:02:54,27.991
47,2019-01-01 13:02:57,29.107
48,2019-01-01 13:03:29,31.253
49,2019-01-01 13:03:31,29.911
50,2019-01-01 13:03:40,28.226
51,2019-01-01 13:03:40,32.704
52,2019-01-01 13:04:26,26.986
53,2019-01-01 13:04:26,29.880
54,2019-01-01 13:04:27,30.653
55,2019-01-01 13:07:25,28.208
56,2019-01-01 13:07:26,29.605
57,2019-01-01 13:07:27,31.186
58,2019-01-01 13:07:27,28.126
59,2019-01-01 13:07:27,28.308
