,datetime,rtt
0,2019-01-01 12:50:14,54.931
1,2019-01-01 12:50:14,54.629
2,2019-01-01 12:50:14,55.559
3,2019-01-01 12:50:15,56.485
4,2019-01-01 12:50:15,61.751
5,2019-01-01 12:50:15,58.235
6,2019-01-01 12:50:16,61.565
7,2019-01-01 12:50:16,54.658
8,2019-01-01 12:50:17,60.898
9,2019-01-01 12:50:17,53.959
10,2019-01-01 12:50:18,56.900
11,2019-01-01 12:50:18,62.800
12,2019-01-01 12:52:06,51.545
13,2019-01-01 12:52:06,58.427
14,2019-01-01 12:52:06,51.101
15,2019-01-01 12:52:08,51.435
16,2019-01-01 12:52:17,53.809
17,2019-01-01 12:52:36,51.541
18,2019-01-01 12:52:37,51.589
19,2019-01-01 12:52:37,51.675
20,2019-01-01 12:52:40,51.575
21,2019-01-01 12:52:48,51.587
22,2019-01-01 12:53:34,52.056
23,2019-01-01 12:53:34,52.508
24,2019-01-01 12:53:35,51.472
25,2019-01-01 12:53:36,56.793
26,2019-01-01 12:53:37,73.301
27,2019-01-01 12:53:42,51.243
28,2019-01-01 12:54:27,51.465
29,2019-01-01 12:54:32,51.715
30,2019-01-01 12:54:51,51.209
31,2019-01-01 12:54:52,55.267
32,2019-01-01 12:54:54,52.455
33,2019-01-01 12:54:55,52.479
34,2019-01-01 12:54:56,55.788
35,2019-01-01 12:54:56,53.134
36,2019-01-01 12:54:56,52.096
37,2019-01-01 12:55:44,57.479
38,2019-01-01 12:55:45,58.250
39,2019-01-01 12:55:45,53.607
40,2019-01-01 12:55:45,51.880
41,2019-01-01 12:55:48,57.727
42,2019-01-01 12:58:38,53.738
43,2019-01-01 12:58:38,55.336
44,2019-01-01 12:58:39,53.865
45,2019-01-01 12:58:39,51.132
46,2019-01-01 12:58:40,56.270
47,2019-01-01 12:58:40,52.522
48,2019-01-01 12:58:40,54.176
49,2019-01-01 12:58:41,55.327
50,2019-01-01 13:00:06,56.054
51,2019-01-01 13:00:13,56.019
52,2019-01-01 13:00:43,53.759
53,2019-01-01 13:00:45,63.237
54,2019-01-01 13:00:51,53.682
55,2019-01-01 13:01:15,56.817
56,2019-01-01 13:01:15,55.656
57,2019-01-01 13:01:16,54.289
58,2019-01-01 13:01:18,55.127
59,2019-01-01 13:01:22,51.958
60,2019-01-01 13:01:24,61.960
61,2019-01-01 13:01:25,53.814
62,2019-01-01 13:02:19,51.617
63,2019-01-01 13:02:20,54.378
64,2019-01-01 13:02:20,56.838
65,2019-01-01 13:02:21,53.450
66,2019-01-01 13:02:54,53.480
67,2019-01-01 13:02:55,55.569
68,2019-01-01 13:02:59,56.182
69,2019-01-01 13:03:30,53.483
70,2019-01-01 13:03:31,52.855
71,2019-01-01 13:03:32,54.561
72,2019-01-01 13:03:32,54.728
73,2019-01-01 13:03:33,56.359
74,2019-01-01 13:03:33,54.570
75,2019-01-01 13:04:25,54.154
76,2019-01-01 13:04:25,52.472
77,2019-01-01 13:04:32,53.837
78,2019-01-01 13:04:33,52.402
79,2019-01-01 13:07:26,54.871
80,2019-01-01 13:07:26,59.134
81,2019-01-01 13:07:27,53.257
82,2019-01-01 13:07:28,51.669
83,2019-01-01 13:07:28,55.059
84,2019-01-01 13:07:28,52.111
85,2019-01-01 13:07:29,51.764
86,2019-01-01 13:07:30,52.028
87,2019-01-01 13:07:30,52.433
88,2019-01-01 13:08:59,51.671
89,2019-01-01 13:09:32,51.601
90,2019-01-01 13:09:54,55.017
91,2019-01-01 13:10:02,53.264
92,2019-01-01 13:10:02,53.992
93,2019-01-01 13:10:03,57.455
94,2019-01-01 13:10:03,55.592
95,2019-01-01 13:10:04,60.069
96,2019-01-01 13:10:05,57.307
97,2019-01-01 13:10:05,58.054
98,2019-01-01 13:10:05,60.280
99,2019-01-01 13:10:06,51.952
100,2019-01-01 13:10:06,64.637
101,2019-01-01 13:11:00,55.709
102,2019-01-01 13:11:48,53.255
103,2019-01-01 13:11:50,57.825
104,2019-01-01 13:11:52,62.448
105,2019-01-01 13:12:25,53.704
106,2019-01-01 13:12:28,51.525
107,2019-01-01 13:12:32,58.146
108,2019-01-01 13:12:38,53.525
109,2019-01-01 13:13:18,56.410
110,2019-01-01 13:13:24,52.257
111,2019-01-01 13:13:24,51.407
112,2019-01-01 13:16:53,51.437
113,2019-01-01 13:16:54,55.650
114,2019-01-01 13:16:55,51.790
115,2019-01-01 13:16:55,53.023
116,2019-01-01 13:16:56,51.488
117,2019-01-01 13:16:56,50.907
118,2019-01-01 13:16:57,51.811
