,datetime,rtt
0,2019-01-01 12:50:15,34.231
1,2019-01-01 12:50:15,33.906
2,2019-01-01 12:50:15,31.650
3,2019-01-01 12:50:15,41.419
4,2019-01-01 12:50:17,36.947
5,2019-01-01 12:50:17,34.196
6,2019-01-01 12:50:18,33.205
7,2019-01-01 12:50:19,44.078
8,2019-01-01 12:50:23,38.515
9,2019-01-01 12:52:07,34.901
10,2019-01-01 12:52:36,29.577
11,2019-01-01 12:52:40,30.156
12,2019-01-01 12:53:35,30.093
13,2019-01-01 12:54:21,29.722
14,2019-01-01 12:54:22,30.907
15,2019-01-01 12:54:27,32.788
16,2019-01-01 12:54:51,33.736
17,2019-01-01 12:54:52,34.125
18,2019-01-01 12:54:52,31.632
19,2019-01-01 12:54:52,36.272
20,2019-01-01 12:54:52,31.798
21,2019-01-01 12:54:53,30.928
22,2019-01-01 12:54:54,32.256
23,2019-01-01 12:54:58,36.179
24,2019-01-01 12:55:47,31.172
25,2019-01-01 12:55:47,29.595
26,2019-01-01 12:55:47,32.878
27,2019-01-01 12:55:49,38.123
28,2019-01-01 12:56:32,37.054
29,2019-01-01 12:58:38,33.055
30,2019-01-01 12:58:39,34.442
31,2019-01-01 12:58:39,31.187
32,2019-01-01 12:58:39,33.740
33,2019-01-01 12:58:39,29.489
34,2019-01-01 12:58:40,31.622
35,2019-01-01 12:58:41,32.374
36,2019-01-01 12:58:42,30.557
37,2019-01-01 12:58:42,33.025
38,2019-01-01 13:00:12,33.468
39,2019-01-01 13:00:44,31.685
40,2019-01-01 13:00:45,30.124
41,2019-01-01 13:00:51,38.868
42,2019-01-01 13:01:15,31.350
43,2019-01-01 13:01:17,36.454
44,2019-01-01 13:01:18,30.811
45,2019-01-01 13:01:19,30.057
46,2019-01-01 13:01:21,33.790
47,2019-01-01 13:01:24,39.655
48,2019-01-01 13:01:24,35.899
49,2019-01-01 13:02:22,36.633
50,2019-01-01 13:02:55,36.757
51,2019-01-01 13:02:56,29.612
52,2019-01-01 13:03:31,31.648
53,2019-01-01 13:03:31,34.153
54,2019-01-01 13:03:33,33.712
55,2019-01-01 13:03:34,35.645
56,2019-01-01 13:03:37,33.472
57,2019-01-01 13:03:38,35.992
58,2019-01-01 13:03:39,33.625
59,2019-01-01 13:03:40,33.776
60,2019-01-01 13:07:26,31.668
61,2019-01-01 13:07:27,32.687
62,2019-01-01 13:07:27,32.839
63,2019-01-01 13:07:27,32.704
64,2019-01-01 13:07:28,30.072
65,2019-01-01 13:07:28,33.280
66,2019-01-01 13:07:28,33.108
67,2019-01-01 13:07:28,33.222
68,2019-01-01 13:07:29,32.784
69,2019-01-01 13:07:29,34.724
70,2019-01-01 13:09:28,33.681
71,2019-01-01 13:09:54,32.365
72,2019-01-01 13:09:54,38.424
73,2019-01-01 13:09:54,41.955
74,2019-01-01 13:10:03,46.552
75,2019-01-01 13:10:05,34.334
76,2019-01-01 13:10:06,30.024
77,2019-01-01 13:10:06,43.482
78,2019-01-01 13:10:07,38.202
79,2019-01-01 13:10:07,34.835
80,2019-01-01 13:10:59,41.592
81,2019-01-01 13:11:42,40.187
82,2019-01-01 13:11:43,39.299
83,2019-01-01 13:11:44,38.045
84,2019-01-01 13:11:44,114.382
85,2019-01-01 13:12:25,30.334
86,2019-01-01 13:13:17,31.200
87,2019-01-01 13:13:17,32.375
88,2019-01-01 13:13:24,29.177
89,2019-01-01 13:13:24,29.028
90,2019-01-01 13:16:54,29.542
91,2019-01-01 13:16:54,31.009
92,2019-01-01 13:16:54,29.777
93,2019-01-01 13:16:54,29.841
94,2019-01-01 13:16:54,29.584
95,2019-01-01 13:16:55,29.808
96,2019-01-01 13:16:55,30.694
97,2019-01-01 13:16:55,29.293
98,2019-01-01 13:16:56,31.385
99,2019-01-01 13:16:56,29.599
100,2019-01-01 13:16:57,30.448
101,2019-01-01 13:16:57,29.536
102,2019-01-01 13:16:58,34.435
103,2019-01-01 13:16:59,28.988
104,2019-01-01 13:18:14,29.119
105,2019-01-01 13:18:15,29.701
106,2019-01-01 13:18:50,29.888
107,2019-01-01 13:19:18,30.474
108,2019-01-01 13:19:18,30.112
109,2019-01-01 13:19:18,34.062
110,2019-01-01 13:19:19,31.853
111,2019-01-01 13:19:20,41.399
112,2019-01-01 13:19:21,29.601
113,2019-01-01 13:19:26,31.965
114,2019-01-01 13:20:13,30.485
115,2019-01-01 13:20:15,33.535
116,2019-01-01 13:20:16,34.363
117,2019-01-01 13:20:16,34.168
118,2019-01-01 13:20:59,35.686
119,2019-01-01 13:21:35,35.505
120,2019-01-01 13:21:35,39.232
121,2019-01-01 13:21:36,38.378
122,2019-01-01 13:21:39,33.290
123,2019-01-01 13:21:43,40.525
124,2019-01-01 13:22:23,29.415
125,2019-01-01 13:22:26,31.772
126,2019-01-01 13:22:26,30.094
127,2019-01-01 13:22:27,37.326
128,2019-01-01 13:22:28,30.264
129,2019-01-01 13:26:00,34.673
130,2019-01-01 13:26:00,35.306
131,2019-01-01 13:26:01,29.974
132,2019-01-01 13:26:01,35.275
133,2019-01-01 13:26:01,36.670
134,2019-01-01 13:26:03,41.314
135,2019-01-01 13:26:03,30.591
136,2019-01-01 13:26:03,31.080
137,2019-01-01 13:26:04,32.375
138,2019-01-01 13:26:04,33.185
139,2019-01-01 13:26:05,32.832
140,2019-01-01 13:26:05,34.589
141,2019-01-01 13:26:05,32.719
142,2019-01-01 13:27:22,30.614
143,2019-01-01 13:28:17,30.162
144,2019-01-01 13:28:37,29.196
145,2019-01-01 13:28:38,29.684
146,2019-01-01 13:28:40,32.165
147,2019-01-01 13:28:40,29.441
148,2019-01-01 13:28:40,32.045
149,2019-01-01 13:28:46,33.877
150,2019-01-01 13:29:37,29.646
151,2019-01-01 13:30:11,38.286
152,2019-01-01 13:30:11,33.156
153,2019-01-01 13:30:52,33.988
154,2019-01-01 13:30:54,31.149
155,2019-01-01 13:30:55,29.673
156,2019-01-01 13:30:56,33.433
157,2019-01-01 13:30:56,38.371
158,2019-01-01 13:31:48,31.087
159,2019-01-01 13:31:50,29.920
160,2019-01-01 13:31:51,30.968
161,2019-01-01 13:35:09,33.173
162,2019-01-01 13:35:09,33.833
163,2019-01-01 13:35:09,31.732
164,2019-01-01 13:35:10,38.413
165,2019-01-01 13:35:10,35.253
166,2019-01-01 13:35:11,32.884
167,2019-01-01 13:35:12,38.375
168,2019-01-01 13:35:12,40.706
169,2019-01-01 13:35:12,38.214
170,2019-01-01 13:35:13,39.057
171,2019-01-01 13:35:13,34.174
172,2019-01-01 13:35:13,35.092
173,2019-01-01 13:35:14,30.443
174,2019-01-01 13:35:15,33.747
175,2019-01-01 13:37:26,34.121
176,2019-01-01 13:37:27,34.110
177,2019-01-01 13:37:53,33.116
178,2019-01-01 13:37:56,34.030
179,2019-01-01 13:37:57,40.284
180,2019-01-01 13:38:58,34.277
181,2019-01-01 13:39:03,33.303
182,2019-01-01 13:39:32,33.494
183,2019-01-01 13:39:32,36.289
184,2019-01-01 13:39:33,30.676
185,2019-01-01 13:39:33,33.394
186,2019-01-01 13:39:33,34.263
187,2019-01-01 13:40:12,33.789
188,2019-01-01 13:40:12,40.986
189,2019-01-01 13:40:12,36.873
190,2019-01-01 13:40:12,32.634
191,2019-01-01 13:40:14,35.679
192,2019-01-01 13:40:20,34.269
193,2019-01-01 13:41:02,36.301
194,2019-01-01 13:41:03,34.485
195,2019-01-01 13:41:04,31.737
196,2019-01-01 13:41:05,35.530
197,2019-01-01 13:43:55,31.192
198,2019-01-01 13:43:56,33.939
199,2019-01-01 13:43:56,32.013
200,2019-01-01 13:43:57,30.448
201,2019-01-01 13:43:58,31.503
202,2019-01-01 13:43:58,32.990
203,2019-01-01 13:43:59,30.630
204,2019-01-01 13:43:59,31.371
205,2019-01-01 13:43:59,31.317
206,2019-01-01 13:44:02,29.271
207,2019-01-01 13:46:11,37.700
208,2019-01-01 13:46:12,35.796
209,2019-01-01 13:46:36,44.475
210,2019-01-01 13:46:36,36.641
211,2019-01-01 13:46:39,37.037
212,2019-01-01 13:46:39,32.940
213,2019-01-01 13:46:39,30.187
214,2019-01-01 13:46:42,32.831
215,2019-01-01 13:48:20,37.820
216,2019-01-01 13:48:20,32.040
217,2019-01-01 13:48:20,32.017
218,2019-01-01 13:48:20,32.291
219,2019-01-01 13:48:21,31.468
220,2019-01-01 13:48:22,32.582
221,2019-01-01 13:48:29,32.227
222,2019-01-01 13:48:56,29.887
223,2019-01-01 13:48:56,30.616
224,2019-01-01 13:48:59,31.828
225,2019-01-01 13:49:06,29.560
226,2019-01-01 13:52:34,29.356
227,2019-01-01 13:52:34,29.926
228,2019-01-01 13:52:34,34.793
229,2019-01-01 13:52:35,30.535
230,2019-01-01 13:52:35,29.346
231,2019-01-01 13:52:35,30.004
232,2019-01-01 13:52:36,32.150
233,2019-01-01 13:52:37,30.803
234,2019-01-01 13:54:06,31.008
235,2019-01-01 13:54:49,33.637
236,2019-01-01 13:55:22,32.660
237,2019-01-01 13:55:23,36.506
238,2019-01-01 13:55:24,36.805
239,2019-01-01 13:55:24,33.121
240,2019-01-01 13:55:27,34.687
241,2019-01-01 13:56:16,35.033
242,2019-01-01 13:56:16,47.376
243,2019-01-01 13:56:18,37.713
244,2019-01-01 13:56:18,39.321
245,2019-01-01 13:56:19,32.961
246,2019-01-01 13:56:19,35.064
247,2019-01-01 13:56:51,39.902
248,2019-01-01 13:56:52,38.188
249,2019-01-01 13:56:52,29.414
250,2019-01-01 13:56:52,34.149
251,2019-01-01 13:56:58,33.715
252,2019-01-01 13:57:03,35.345
253,2019-01-01 13:57:34,34.547
254,2019-01-01 13:57:35,29.851
255,2019-01-01 13:58:34,29.967
256,2019-01-01 14:01:01,35.409
257,2019-01-01 14:01:04,32.715
258,2019-01-01 14:01:05,36.966
259,2019-01-01 14:01:05,42.106
260,2019-01-01 14:02:40,33.833
261,2019-01-01 14:02:43,41.546
262,2019-01-01 14:03:09,32.232
263,2019-01-01 14:03:10,32.102
264,2019-01-01 14:03:18,30.770
265,2019-01-01 14:03:19,29.717
266,2019-01-01 14:03:22,34.222
267,2019-01-01 14:03:23,34.800
268,2019-01-01 14:03:53,29.733
269,2019-01-01 14:03:54,34.964
270,2019-01-01 14:03:55,29.812
271,2019-01-01 14:03:56,34.977
272,2019-01-01 14:03:57,33.959
273,2019-01-01 14:04:01,30.254
274,2019-01-01 14:04:48,30.519
275,2019-01-01 14:04:49,48.629
276,2019-01-01 14:04:49,35.080
277,2019-01-01 14:04:50,31.637
278,2019-01-01 14:04:51,32.057
279,2019-01-01 14:04:56,34.386
280,2019-01-01 14:04:56,35.042
281,2019-01-01 14:05:25,29.863
282,2019-01-01 14:05:25,38.107
283,2019-01-01 14:05:26,39.633
284,2019-01-01 14:05:26,35.648
285,2019-01-01 14:05:27,36.221
286,2019-01-01 14:05:29,36.126
287,2019-01-01 14:05:32,38.859
288,2019-01-01 14:06:11,29.039
289,2019-01-01 14:06:12,36.554
290,2019-01-01 14:06:13,32.846
291,2019-01-01 14:06:14,36.561
292,2019-01-01 14:06:16,31.473
293,2019-01-01 14:06:19,38.536
294,2019-01-01 14:06:20,37.945
295,2019-01-01 14:06:20,29.110
296,2019-01-01 14:06:21,37.902
297,2019-01-01 14:06:22,31.853
298,2019-01-01 14:07:04,31.235
299,2019-01-01 14:07:04,29.464
300,2019-01-01 14:07:04,31.781
301,2019-01-01 14:07:08,30.529
302,2019-01-01 14:09:58,34.596
303,2019-01-01 14:09:58,40.088
304,2019-01-01 14:09:59,37.417
305,2019-01-01 14:09:59,44.591
306,2019-01-01 14:10:00,31.074
307,2019-01-01 14:10:00,31.504
308,2019-01-01 14:10:00,33.016
309,2019-01-01 14:10:00,38.575
310,2019-01-01 14:10:01,33.912
311,2019-01-01 14:10:01,38.548
312,2019-01-01 14:11:22,35.688
313,2019-01-01 14:11:52,37.779
314,2019-01-01 14:11:57,32.584
315,2019-01-01 14:12:07,32.695
316,2019-01-01 14:12:33,31.862
317,2019-01-01 14:12:36,41.203
318,2019-01-01 14:13:34,31.117
319,2019-01-01 14:14:13,31.501
320,2019-01-01 14:14:13,32.082
321,2019-01-01 14:14:23,32.429
322,2019-01-01 14:14:24,31.437
323,2019-01-01 14:14:52,37.094
324,2019-01-01 14:14:54,32.644
325,2019-01-01 14:15:47,30.432
326,2019-01-01 14:15:48,32.306
327,2019-01-01 14:15:51,42.572
328,2019-01-01 14:18:51,30.224
329,2019-01-01 14:18:52,30.929
330,2019-01-01 14:18:52,29.143
331,2019-01-01 14:18:53,29.310
332,2019-01-01 14:18:53,29.537
333,2019-01-01 14:18:53,30.048
334,2019-01-01 14:18:55,29.969
335,2019-01-01 14:18:55,29.662
336,2019-01-01 14:20:16,31.314
337,2019-01-01 14:20:47,36.965
338,2019-01-01 14:20:52,36.978
339,2019-01-01 14:20:55,41.724
340,2019-01-01 14:21:22,29.814
341,2019-01-01 14:21:23,36.983
342,2019-01-01 14:21:24,38.334
343,2019-01-01 14:21:24,40.326
344,2019-01-01 14:21:25,30.103
345,2019-01-01 14:21:25,36.360
346,2019-01-01 14:21:26,37.094
347,2019-01-01 14:21:27,36.489
348,2019-01-01 14:21:34,36.408
349,2019-01-01 14:22:32,30.545
350,2019-01-01 14:22:36,29.673
351,2019-01-01 14:23:14,30.498
352,2019-01-01 14:23:15,30.824
353,2019-01-01 14:23:16,29.786
354,2019-01-01 14:23:17,29.109
355,2019-01-01 14:23:50,29.723
356,2019-01-01 14:23:51,30.149
357,2019-01-01 14:23:51,29.696
358,2019-01-01 14:23:53,29.675
359,2019-01-01 14:23:53,30.716
360,2019-01-01 14:23:53,30.224
361,2019-01-01 14:23:55,29.487
362,2019-01-01 14:23:57,29.955
363,2019-01-01 14:27:41,32.620
364,2019-01-01 14:27:42,34.716
365,2019-01-01 14:27:43,36.659
366,2019-01-01 14:27:43,30.648
367,2019-01-01 14:27:43,29.550
368,2019-01-01 14:27:43,32.824
369,2019-01-01 14:27:44,34.304
370,2019-01-01 14:27:44,33.731
371,2019-01-01 14:27:44,32.813
372,2019-01-01 14:27:45,35.303
373,2019-01-01 14:27:46,31.092
374,2019-01-01 14:29:04,35.649
375,2019-01-01 14:29:04,34.217
376,2019-01-01 14:29:06,31.464
