,datetime,rtt
0,2019-01-01 12:50:14,15.115
1,2019-01-01 12:50:15,23.576
2,2019-01-01 12:50:15,13.804
3,2019-01-01 12:50:15,11.120
4,2019-01-01 12:50:15,15.661
5,2019-01-01 12:50:15,44.686
6,2019-01-01 12:50:15,16.228
7,2019-01-01 12:50:16,11.611
8,2019-01-01 12:50:16,18.246
9,2019-01-01 12:50:16,12.836
10,2019-01-01 12:50:18,14.968
11,2019-01-01 12:50:18,13.109
12,2019-01-01 12:50:18,12.347
13,2019-01-01 12:50:18,11.829
14,2019-01-01 12:50:18,23.786
15,2019-01-01 12:50:19,16.651
16,2019-01-01 12:50:26,22.955
17,2019-01-01 12:51:38,17.267
18,2019-01-01 12:52:14,10.594
19,2019-01-01 12:52:36,17.645
20,2019-01-01 12:52:36,10.306
21,2019-01-01 12:52:37,11.896
22,2019-01-01 12:52:37,21.064
23,2019-01-01 12:52:38,12.444
24,2019-01-01 12:52:39,11.000
25,2019-01-01 12:52:40,9.814
26,2019-01-01 12:52:48,17.691
27,2019-01-01 12:53:35,11.209
28,2019-01-01 12:53:35,10.276
29,2019-01-01 12:53:35,10.885
30,2019-01-01 12:53:38,56.828
31,2019-01-01 12:53:44,11.433
32,2019-01-01 12:54:19,10.050
33,2019-01-01 12:54:27,10.674
34,2019-01-01 12:54:27,10.400
35,2019-01-01 12:54:52,13.560
36,2019-01-01 12:54:53,19.413
37,2019-01-01 12:54:54,10.664
38,2019-01-01 12:54:55,17.809
39,2019-01-01 12:54:55,11.306
40,2019-01-01 12:54:55,10.871
41,2019-01-01 12:54:55,20.638
42,2019-01-01 12:54:56,12.234
43,2019-01-01 12:54:58,15.461
44,2019-01-01 12:55:45,15.064
45,2019-01-01 12:55:46,22.193
46,2019-01-01 12:55:46,12.865
47,2019-01-01 12:55:47,17.336
48,2019-01-01 12:55:48,15.382
49,2019-01-01 12:55:48,13.114
50,2019-01-01 12:55:48,12.231
51,2019-01-01 12:55:49,11.017
52,2019-01-01 12:55:49,13.836
53,2019-01-01 12:55:49,23.694
54,2019-01-01 12:55:58,17.996
55,2019-01-01 12:58:38,13.068
56,2019-01-01 12:58:38,14.003
57,2019-01-01 12:58:39,11.614
58,2019-01-01 12:58:39,13.469
59,2019-01-01 12:58:40,13.480
60,2019-01-01 12:58:40,14.080
61,2019-01-01 12:58:41,13.996
62,2019-01-01 12:58:42,16.379
63,2019-01-01 12:58:42,12.841
64,2019-01-01 12:58:42,13.548
65,2019-01-01 13:00:05,12.878
66,2019-01-01 13:00:06,12.554
67,2019-01-01 13:00:12,15.071
68,2019-01-01 13:00:45,12.068
69,2019-01-01 13:00:51,15.873
70,2019-01-01 13:01:14,14.343
71,2019-01-01 13:01:16,22.521
72,2019-01-01 13:01:16,21.782
73,2019-01-01 13:01:17,15.744
74,2019-01-01 13:01:18,10.680
75,2019-01-01 13:02:19,13.617
76,2019-01-01 13:02:20,12.757
77,2019-01-01 13:02:55,10.043
78,2019-01-01 13:02:57,13.088
79,2019-01-01 13:02:58,15.350
80,2019-01-01 13:03:32,13.072
81,2019-01-01 13:03:34,13.785
82,2019-01-01 13:03:39,13.818
83,2019-01-01 13:04:25,12.206
84,2019-01-01 13:04:26,13.163
85,2019-01-01 13:04:26,13.723
86,2019-01-01 13:04:27,10.925
87,2019-01-01 13:04:28,11.462
88,2019-01-01 13:07:26,16.246
89,2019-01-01 13:07:26,14.421
90,2019-01-01 13:07:26,10.650
91,2019-01-01 13:07:26,15.599
92,2019-01-01 13:07:26,11.629
93,2019-01-01 13:07:26,13.703
94,2019-01-01 13:07:27,240.863
95,2019-01-01 13:07:28,29.120
96,2019-01-01 13:07:28,15.930
97,2019-01-01 13:07:28,16.881
98,2019-01-01 13:07:28,16.698
99,2019-01-01 13:07:28,16.030
100,2019-01-01 13:07:29,18.282
101,2019-01-01 13:07:29,17.237
102,2019-01-01 13:07:29,15.623
103,2019-01-01 13:07:29,15.678
104,2019-01-01 13:07:29,17.522
105,2019-01-01 13:09:40,13.670
106,2019-01-01 13:09:54,18.825
107,2019-01-01 13:10:03,15.275
108,2019-01-01 13:10:04,15.920
109,2019-01-01 13:10:04,18.532
110,2019-01-01 13:10:06,15.664
111,2019-01-01 13:10:06,18.652
112,2019-01-01 13:10:06,16.067
