,datetime,rtt
0,2019-01-01 12:50:16,137.365
1,2019-01-01 12:50:16,104.906
2,2019-01-01 12:50:17,145.528
3,2019-01-01 12:50:19,122.174
4,2019-01-01 12:50:19,110.164
5,2019-01-01 12:50:19,33.968
6,2019-01-01 12:50:19,143.933
7,2019-01-01 12:50:19,126.505
8,2019-01-01 12:50:22,157.337
9,2019-01-01 12:52:38,27.853
10,2019-01-01 12:52:38,100.475
11,2019-01-01 12:53:35,25.747
12,2019-01-01 12:53:39,116.344
13,2019-01-01 12:54:17,25.714
14,2019-01-01 12:54:31,128.695
15,2019-01-01 12:54:52,28.920
16,2019-01-01 12:54:53,106.127
17,2019-01-01 12:54:54,38.743
18,2019-01-01 12:54:54,152.789
19,2019-01-01 12:54:55,132.352
20,2019-01-01 12:55:45,133.356
21,2019-01-01 12:55:46,149.848
22,2019-01-01 12:55:47,120.374
23,2019-01-01 12:55:47,33.243
24,2019-01-01 12:55:47,136.646
25,2019-01-01 12:56:32,152.810
26,2019-01-01 12:56:33,35.409
27,2019-01-01 12:58:38,29.489
28,2019-01-01 12:58:38,25.728
29,2019-01-01 12:58:39,28.999
30,2019-01-01 12:58:39,28.082
31,2019-01-01 12:58:39,148.290
32,2019-01-01 12:58:39,104.473
33,2019-01-01 12:58:40,105.541
34,2019-01-01 12:58:40,25.620
35,2019-01-01 12:58:40,100.167
36,2019-01-01 12:58:41,147.638
37,2019-01-01 12:58:41,29.560
38,2019-01-01 13:00:06,134.872
39,2019-01-01 13:00:45,52.935
40,2019-01-01 13:00:53,44.002
41,2019-01-01 13:01:14,29.369
42,2019-01-01 13:01:15,151.706
43,2019-01-01 13:01:16,155.287
44,2019-01-01 13:01:16,115.990
45,2019-01-01 13:01:16,33.067
46,2019-01-01 13:01:25,151.553
47,2019-01-01 13:02:21,145.108
48,2019-01-01 13:02:54,155.494
49,2019-01-01 13:02:55,25.003
50,2019-01-01 13:02:56,131.022
51,2019-01-01 13:03:30,142.371
