,datetime,rtt
0,2019-01-01 12:50:14,112.113
1,2019-01-01 12:50:15,44.097
2,2019-01-01 12:50:16,36.351
3,2019-01-01 12:50:16,83.698
4,2019-01-01 12:50:17,33.578
5,2019-01-01 12:50:18,33.357
6,2019-01-01 12:50:18,123.774
7,2019-01-01 12:50:18,45.603
8,2019-01-01 12:50:18,113.571
9,2019-01-01 12:50:18,35.316
10,2019-01-01 12:50:19,33.331
11,2019-01-01 12:50:19,46.795
12,2019-01-01 12:50:19,47.497
13,2019-01-01 12:51:38,32.069
14,2019-01-01 12:51:47,111.207
15,2019-01-01 12:52:03,24.658
16,2019-01-01 12:52:05,80.963
17,2019-01-01 12:52:36,37.998
18,2019-01-01 12:52:36,59.635
19,2019-01-01 12:52:38,72.309
20,2019-01-01 12:52:38,54.009
21,2019-01-01 12:52:39,122.069
22,2019-01-01 12:52:39,12.179
23,2019-01-01 12:52:39,109.557
24,2019-01-01 12:52:39,48.165
25,2019-01-01 12:52:40,37.291
26,2019-01-01 12:52:40,86.111
27,2019-01-01 12:52:41,80.447
28,2019-01-01 12:52:41,61.378
29,2019-01-01 12:52:49,49.749
30,2019-01-01 12:53:38,29.372
31,2019-01-01 12:53:39,76.598
32,2019-01-01 12:53:41,60.145
33,2019-01-01 12:53:42,13.288
34,2019-01-01 12:53:42,24.839
35,2019-01-01 12:54:17,63.415
36,2019-01-01 12:54:22,75.832
37,2019-01-01 12:54:24,40.141
38,2019-01-01 12:54:28,36.471
39,2019-01-01 12:54:52,115.331
40,2019-01-01 12:54:52,86.800
41,2019-01-01 12:54:54,62.482
42,2019-01-01 12:54:54,115.399
43,2019-01-01 12:54:55,32.141
44,2019-01-01 12:54:55,114.506
45,2019-01-01 12:54:55,17.948
46,2019-01-01 12:54:59,37.286
47,2019-01-01 12:55:44,76.483
48,2019-01-01 12:55:46,24.644
49,2019-01-01 12:55:46,117.135
50,2019-01-01 12:55:48,19.312
51,2019-01-01 12:55:48,37.101
52,2019-01-01 12:55:49,113.484
53,2019-01-01 12:55:57,41.877
54,2019-01-01 12:55:57,44.499
55,2019-01-01 12:58:38,110.489
56,2019-01-01 12:58:38,112.843
57,2019-01-01 12:58:38,36.740
58,2019-01-01 12:58:39,39.704
59,2019-01-01 12:58:40,114.976
60,2019-01-01 12:58:40,74.314
61,2019-01-01 12:58:40,69.707
62,2019-01-01 12:58:41,35.845
63,2019-01-01 12:58:41,111.886
64,2019-01-01 12:58:41,35.545
65,2019-01-01 12:58:42,66.218
66,2019-01-01 12:58:42,32.667
67,2019-01-01 12:58:42,29.222
68,2019-01-01 12:58:43,84.911
69,2019-01-01 13:00:37,81.601
70,2019-01-01 13:00:41,114.050
71,2019-01-01 13:00:45,35.814
72,2019-01-01 13:00:47,54.235
73,2019-01-01 13:00:51,113.018
74,2019-01-01 13:01:13,24.602
75,2019-01-01 13:01:15,38.000
76,2019-01-01 13:01:16,38.844
77,2019-01-01 13:01:17,113.955
78,2019-01-01 13:01:17,115.472
79,2019-01-01 13:01:19,114.760
80,2019-01-01 13:01:19,126.145
81,2019-01-01 13:01:22,55.656
82,2019-01-01 13:02:21,112.575
83,2019-01-01 13:02:55,34.038
84,2019-01-01 13:02:56,34.170
85,2019-01-01 13:02:57,30.065
86,2019-01-01 13:03:30,67.456
87,2019-01-01 13:03:31,34.704
88,2019-01-01 13:03:32,53.972
89,2019-01-01 13:03:32,71.087
90,2019-01-01 13:03:32,49.338
91,2019-01-01 13:03:33,38.590
92,2019-01-01 13:03:33,234.133
93,2019-01-01 13:03:35,113.345
94,2019-01-01 13:04:25,19.092
95,2019-01-01 13:04:26,71.039
96,2019-01-01 13:04:26,30.020
97,2019-01-01 13:04:29,32.304
98,2019-01-01 13:04:29,16.448
99,2019-01-01 13:04:32,108.266
100,2019-01-01 13:07:25,117.629
101,2019-01-01 13:07:26,37.428
102,2019-01-01 13:07:27,49.292
103,2019-01-01 13:07:27,34.124
104,2019-01-01 13:07:27,45.908
105,2019-01-01 13:07:28,36.477
106,2019-01-01 13:07:29,64.572
107,2019-01-01 13:07:29,43.094
108,2019-01-01 13:07:30,112.329
109,2019-01-01 13:07:30,33.244
110,2019-01-01 13:07:30,111.429
111,2019-01-01 13:07:33,38.437
112,2019-01-01 13:08:56,21.267
113,2019-01-01 13:08:56,36.709
114,2019-01-01 13:09:32,41.571
115,2019-01-01 13:09:32,79.537
116,2019-01-01 13:09:36,117.131
117,2019-01-01 13:09:41,114.999
118,2019-01-01 13:09:53,40.214
119,2019-01-01 13:10:03,39.755
120,2019-01-01 13:10:04,116.448
121,2019-01-01 13:10:05,37.990
122,2019-01-01 13:10:05,235.654
123,2019-01-01 13:10:07,46.763
124,2019-01-01 13:10:59,52.801
125,2019-01-01 13:10:59,48.211
126,2019-01-01 13:11:00,26.337
127,2019-01-01 13:11:00,36.244
128,2019-01-01 13:11:52,21.509
129,2019-01-01 13:11:52,53.300
130,2019-01-01 13:12:26,32.601
131,2019-01-01 13:12:28,36.302
132,2019-01-01 13:12:28,13.163
133,2019-01-01 13:12:28,35.359
134,2019-01-01 13:12:29,42.676
135,2019-01-01 13:12:31,31.302
136,2019-01-01 13:12:32,30.849
137,2019-01-01 13:12:38,34.639
138,2019-01-01 13:13:15,209.120
139,2019-01-01 13:13:16,36.725
140,2019-01-01 13:13:16,111.449
141,2019-01-01 13:13:24,39.041
142,2019-01-01 13:16:53,24.888
143,2019-01-01 13:16:53,63.385
144,2019-01-01 13:16:54,55.341
145,2019-01-01 13:16:54,30.046
146,2019-01-01 13:16:54,34.011
147,2019-01-01 13:16:55,32.917
148,2019-01-01 13:16:55,114.595
149,2019-01-01 13:16:57,111.895
150,2019-01-01 13:16:57,33.241
151,2019-01-01 13:16:57,108.114
152,2019-01-01 13:16:57,63.366
153,2019-01-01 13:16:57,26.860
154,2019-01-01 13:16:57,30.188
155,2019-01-01 13:16:57,77.760
156,2019-01-01 13:16:58,33.907
157,2019-01-01 13:16:58,107.057
158,2019-01-01 13:18:13,36.315
159,2019-01-01 13:18:16,38.807
160,2019-01-01 13:18:17,43.902
161,2019-01-01 13:18:46,121.480
162,2019-01-01 13:18:48,27.268
163,2019-01-01 13:18:49,43.617
164,2019-01-01 13:19:17,118.190
165,2019-01-01 13:19:18,56.332
166,2019-01-01 13:19:19,33.944
167,2019-01-01 13:19:19,29.993
168,2019-01-01 13:19:20,233.691
169,2019-01-01 13:19:21,40.240
170,2019-01-01 13:19:22,108.545
171,2019-01-01 13:20:15,48.465
172,2019-01-01 13:20:16,124.791
173,2019-01-01 13:20:17,241.411
174,2019-01-01 13:20:17,72.265
175,2019-01-01 13:20:25,43.540
176,2019-01-01 13:21:01,35.971
